instock,title,url,comment_amount,rating,price
TRUE,Samsung Galaxy A9 2018 128 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a9-2018-128-gb-samsung-turkiye-garantili-p-HBV00000F8REP,617,5,3249
TRUE,Samsung Galaxy J7 Prime 2 32 GB Dual Sim (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-j7-prime-2-32-gb-dual-sim-ithalatci-garantili-p-HBV00000C0AIJ,4,4,1999
TRUE,Blackview BV1000,https://hepsiburada.com/blackview-bv1000-p-HBV00000QW675,6,5,1010
TRUE,Yenilenmis Samsung Galaxy Note 3 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-note-3-32-gb-12-ay-garantili-p-HBV000007AO0Q,10,4,1049
TRUE,Yenilenmis Samsung E1190 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-e1190-12-ay-garantili-p-HBV00000WCWQT,0,-1,235
TRUE,Yenilenmis Samsung Galaxy S4 16 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s4-16-gb-12-ay-garantili-p-HBV000007HIY1,4,4,839
TRUE,Yenilenmis Samsung Galaxy Note 5 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-note-5-32-gb-12-ay-garantili-p-HBV00000BD3NV,15,4,1699
TRUE,Yenilenmis Apple iPhone 6S Plus 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-plus-32-gb-12-ay-garantili-p-HBV00000A3IFV,7,4,2495
TRUE,Alcatel 3088 (Alcatel Turkiye Garantili),https://hepsiburada.com/alcatel-3088-alcatel-turkiye-garantili-p-HBV00000PWRH5,22,4,1149
TRUE,Xiaomi Mi 9T 64 GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-mi-9t-64-gb-xiaomi-turkiye-garantili-p-HBV00000KJE7C,768,5,3699
TRUE,POCO F2 Pro 128 GB (POCO Turkiye Garantili),https://hepsiburada.com/poco-f2-pro-128-gb-poco-turkiye-garantili-p-HBV00000UPERT,69,4,5885
TRUE,Yenilenmis Samsung Galaxy Note 4 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-note-4-12-ay-garantili-p-HBV000007AO18,30,4,1299
TRUE,Samsung Galaxy A20s 32 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a20s-32-gb-samsung-turkiye-garantili-p-HBV00000OELMW,200,5,2649
TRUE,Yenilenmis Samsung Galaxy Note 8 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-note-8-64-gb-12-ay-garantili-p-HBV00000HCYJT,16,4,2999
TRUE,Yenilenmis Samsung Galaxy S4 Mini (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s4-mini-12-ay-garantili-p-HBV000007HIY9,6,4,799
TRUE,Yenilenmis Samsung S3600i (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-s3600i-12-ay-garantili-p-HBV00000WCWQX,1,5,275
TRUE,iPhone SE 256 GB,https://hepsiburada.com/iphone-se-256-gb-p-HBV00000SXPKT,30,4,5899.91
TRUE,Huawei Y5 2019 16 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-y5-2019-16-gb-huawei-turkiye-garantili-p-HBV00000KJHXJ,97,4,1869
TRUE,LG K11 Prime 16 GB (LG Turkiye Garantili),https://hepsiburada.com/lg-k11-prime-16-gb-lg-turkiye-garantili-p-HBV00000HCZ8M,16,4,1719
TRUE,iPhone 8 64 GB,https://hepsiburada.com/iphone-8-64-gb-p-HBV000007PTP4,545,5,5788
TRUE,Yenilenmis Apple iPhone SE 16GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-se-16gb-12-ay-garantili-p-HBV00000CQC1J,4,4,1369
TRUE,Huawei Nova 5T 128 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-nova-5t-128-gb-huawei-turkiye-garantili-p-HBV00000POHQG,83,5,4480
TRUE,Alcatel 2003G (Alcatel Turkiye Garantili),https://hepsiburada.com/alcatel-2003g-alcatel-turkiye-garantili-p-HBV00000EUF8C,72,4,739
TRUE,Samsung Galaxy A20 Dual Sim 32 GB (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-a20-dual-sim-32-gb-ithalatci-garantili-p-HBV00000K4FK1,96,4,2349.99
TRUE,Oppo Reno Z 128 GB (Oppo Turkiye Garantili),https://hepsiburada.com/oppo-reno-z-128-gb-oppo-turkiye-garantili-p-HBV00000N216E,42,5,3199
TRUE,Samsung Galaxy J7 3G (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-j7-3g-ithalatci-garantili-p-TELCEPSAMJ7G3G-S,1,4,1699
TRUE,Samsung Galaxy S8 (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-s8-samsung-turkiye-garantili-p-HBV000004FKMD,413,5,3799.99
TRUE,Yenilenmis Apple iPhone 5 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-5-16-gb-6-ay-garantili-p-HBV000008CYVS,13,4,839
TRUE,Yenilenmis Apple iPhone 6 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6-16-gb-6-ay-garantili-p-HBV00000AAHZC,11,4,1279
TRUE,Samsung Galaxy J7 Pro 32 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-j7-pro-32-gb-samsung-turkiye-garantili-p-HBV000009FKK1,263,4,2399.99
TRUE,Samsung Galaxy A7 2017 (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a7-2017-samsung-turkiye-garantili-p-HBV000002XUA0,432,4,2449.99
TRUE,Samsung Galaxy A50 2019 Dual Sim 128 GB (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-a50-2019-dual-sim-128-gb-ithalatci-garantili-p-HBV00000KJE6Q,30,4,3299
TRUE,Oppo A12 32 GB (Oppo Turkiye Garantili),https://hepsiburada.com/oppo-a12-32-gb-oppo-turkiye-garantili-p-HBV00000V3WGL,2,5,2189
TRUE,iPhone XS 256 GB,https://hepsiburada.com/iphone-xs-256-gb-p-HBV00000E8OSO,61,5,9345
TRUE,Yenilenmis Apple iPhone 7 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-7-128-gb-12-ay-garantili-p-HBV000009KEX4,21,3,2939
TRUE,POCO X3 NFC 64 GB (POCO Turkiye Garantili),https://hepsiburada.com/poco-x3-nfc-64-gb-poco-turkiye-garantili-p-HBV00000YEA11,1,5,3699
TRUE,Yenilenmis Apple iPhone 6S 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-16-gb-6-ay-garantili-p-HBV00000AAHZW,6,5,1549
TRUE,Huawei P30 Pro 256 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-p30-pro-256-gb-huawei-turkiye-garantili-p-HBV00000IMW17,33,5,8900
TRUE,Huawei Mate 20 Pro 128 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-mate-20-pro-128-gb-huawei-turkiye-garantili-p-HBV00000EUJUE,238,4,7099
TRUE,Alcatel 1066D (Alcatel Turkiye Garantili),https://hepsiburada.com/alcatel-1066d-alcatel-turkiye-garantili-p-HBV00000D1TKZ,8,3,599
TRUE,iPhone XR 256 GB,https://hepsiburada.com/iphone-xr-256-gb-p-HBV00000E8OT6,27,5,8399
TRUE,Yenilenmis Apple iPhone SE 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-se-32-gb-12-ay-garantili-p-HBV00000CQC1P,0,-1,1899
TRUE,Vestel Venus V6 (Vestel Garantili),https://hepsiburada.com/vestel-venus-v6-vestel-garantili-p-HBV00000EUJUI,100,5,1949
TRUE,BB Mobile E113,https://hepsiburada.com/bb-mobile-e113-p-TELCEPBBE113-B,30,4,199.9
TRUE,Yenilenmis Samsung Galaxy J7 Prime (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-j7-prime-12-ay-garantili-p-HBV00000CQAHQ,0,-1,1399
TRUE,Yenilenmis Apple iPhone 6S 64 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-64-gb-6-ay-garantili-p-HBV00000A8I8V,2,5,1999
TRUE,Yenilenmis Nokia 3310 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-nokia-3310-12-ay-garantili-p-HBV00000OYQ6A,9,3,529
TRUE,Yenilenmis Apple iPhone 7 Plus 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-7-plus-128-gb-12-ay-garantili-p-HBV00000A8KJO,9,4,4189
TRUE,Xiaomi Redmi 9c 32 GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-redmi-9c-32-gb-xiaomi-turkiye-garantili-p-HBV00000YE2ZY,0,-1,2349
TRUE,Huawei P40 Pro 256 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-p40-pro-256-gb-huawei-turkiye-garantili-p-HBV00000SXPMN,32,5,9999
TRUE,Yenilenmis Apple iPhone X 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-x-64-gb-12-ay-garantili-p-HBV00000HCZ93,7,4,5709
TRUE,Huawei Mate 20 Lite 64 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-mate-20-lite-64-gb-huawei-turkiye-garantili-p-HBV00000E4LFC,1338,5,3249
TRUE,iPhone XS Max 256 GB,https://hepsiburada.com/iphone-xs-max-256-gb-p-HBV00000E8OSV,8,5,11998.99
TRUE,Alcatel 1S 64 GB (Alcatel Turkiye Garantili),https://hepsiburada.com/alcatel-1s-64-gb-alcatel-turkiye-garantili-p-HBV00000Q7L7W,9,4,1785
TRUE,Huawei P20 Pro 128 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-p20-pro-128-gb-huawei-turkiye-garantili-p-HBV00000BAFY6,421,5,5395
TRUE,iPhone 6S Plus 32 GB,https://hepsiburada.com/iphone-6s-plus-32-gb-p-HBV0000019BBF,210,5,4345
TRUE,Samsung Galaxy J710 2016 Dual Sim (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-j710-2016-dual-sim-ithalatci-garantili-p-TELCEPSAMJ710-GD,77,4,1729
TRUE,iPhone 7 Plus 32 GB,https://hepsiburada.com/iphone-7-plus-32-gb-p-HBV0000012S8Q,917,5,5840
TRUE,Samsung Galaxy S8 Plus (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-s8-plus-samsung-turkiye-garantili-p-HBV000004FKML,410,5,4199.99
TRUE,Huawei P20 Lite 64 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-p20-lite-64-gb-huawei-turkiye-garantili-p-HBV00000BAFY8,1023,4,2969
TRUE,Oppo RX17 Neo 128 GB (Oppo Turkiye Garantili),https://hepsiburada.com/oppo-rx17-neo-128-gb-oppo-turkiye-garantili-p-HBV00000GWK8V,68,5,2699
TRUE,Samsung Galaxy Z Flip 256 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-z-flip-256-gb-samsung-turkiye-garantili-p-HBV00000RC5T2,11,4,10999.9
TRUE,Yenilenmis Apple iPhone 8 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-8-64-gb-12-ay-garantili-p-HBV00000CQC0Z,6,4,3879
TRUE,Huawei P8 16 GB (Ithalatci Garantili),https://hepsiburada.com/huawei-p8-16-gb-ithalatci-garantili-p-HBV00000QHHML,4,5,1699.99
TRUE,Xiaomi Mi A3 64 GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-mi-a3-64-gb-xiaomi-turkiye-garantili-p-HBV00000MK46W,529,5,2849
TRUE,Casper Via S 64 GB,https://hepsiburada.com/casper-via-s-64-gb-p-HBV00000O5YOJ,45,5,2435
TRUE,Casper Via S 64 GB,https://hepsiburada.com/casper-via-s-64-gb-p-HBV00000O5YOJ,45,5,2435
TRUE,Xiaomi Mi A3 64 GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-mi-a3-64-gb-xiaomi-turkiye-garantili-p-HBV00000MK46W,529,5,2849
TRUE,Casper Via P3 32 GB,https://hepsiburada.com/casper-via-p3-32-gb-p-HBV00000QXQK2,30,5,2039
TRUE,Yenilenmis Samsung Galaxy S5 16 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s5-16-gb-12-ay-garantili-p-HBV000007AO0T,5,4,1099
TRUE,Yenilenmis Apple iPhone 5S 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-5s-16-gb-6-ay-garantili-p-HBV00000AAHZ0,8,4,999
TRUE,Yenilenmis Apple iPhone 6S Plus 16 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-plus-16-gb-12-ay-garantili-p-HBV000009KS1M,9,4,2259
TRUE,Vestel Venus V7 64 GB (Vestel Garantili),https://hepsiburada.com/vestel-venus-v7-64-gb-vestel-garantili-p-HBV00000L977W,123,5,2229
TRUE,Samsung Galaxy Note 8 64 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-note-8-64-gb-samsung-turkiye-garantili-p-HBV000007PTJL,371,5,5049
TRUE,Samsung Galaxy A10 32 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a10-32-gb-samsung-turkiye-garantili-p-HBV00000JFE8R,210,5,2378
TRUE,Huawei Mate Xs 512 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-mate-xs-512-gb-huawei-turkiye-garantili-p-HBV00000XKZ71,0,-1,29999
TRUE,Xiaomi Redmi 9 32 GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-redmi-9-32-gb-xiaomi-turkiye-garantili-p-HBV00000XJSS1,0,-1,2333
TRUE,Vestel Venus Z30 (Vestel Garantili),https://hepsiburada.com/vestel-venus-z30-vestel-garantili-p-HBV00000HXT99,61,4,2329
TRUE,Oneplus 8 Pro 128 GB (Oneplus Turkiye Garantili),https://hepsiburada.com/oneplus-8-pro-128-gb-oneplus-turkiye-garantili-p-HBV00000UPES4,27,5,9999
TRUE,Yenilenmis Apple iPhone 6 Plus 16 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6-plus-16-gb-12-ay-garantili-p-HBV000008RBUP,12,4,2069
TRUE,Yenilenmis LG G4 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-lg-g4-32-gb-12-ay-garantili-p-HBV000006D0LP,22,4,1199
TRUE,Xiaomi Redmi Note 8 Pro 128 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-redmi-note-8-pro-128-gb-ithalatci-garantili-p-HBV00000NOORD,68,5,3399.9
TRUE,iPhone 11 Pro 256 GB,https://hepsiburada.com/iphone-11-pro-256-gb-p-HBV00000NSB6P,35,5,13249
TRUE,Vestel Venus Z20 (Vestel Garantili),https://hepsiburada.com/vestel-venus-z20-vestel-garantili-p-HBV00000BMHLT,508,4,2450
TRUE,Yenilenmis Samsung Galaxy A5 2016 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-a5-2016-12-ay-garantili-p-HBV00000D6D63,4,5,1499
TRUE,HONOR 10 Lite 32 GB (Honor Turkiye Garantili),https://hepsiburada.com/honor-10-lite-32-gb-honor-turkiye-garantili-p-HBV00000HBKCS,271,5,2435
TRUE,Oneplus 8 Pro 256 GB (Oneplus Turkiye Garantili),https://hepsiburada.com/oneplus-8-pro-256-gb-oneplus-turkiye-garantili-p-HBV00000YDZYG,3,5,10999
TRUE,Yenilenmis Samsung Galaxy S5 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s5-16-gb-6-ay-garantili-p-HBV00000AIH0U,1,3,1099
TRUE,Samsung Galaxy Xcover 4 16 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-xcover-4-16-gb-samsung-turkiye-garantili-p-HBV00000ING52,1,5,2099
TRUE,Oppo Reno 4 Pro 256 GB (Oppo Turkiye Garantili),https://hepsiburada.com/oppo-reno-4-pro-256-gb-oppo-turkiye-garantili-p-HBV00000XJSWD,0,-1,6447
TRUE,Yenilenmis Samsung Galaxy S9 Plus 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s9-plus-64-gb-12-ay-garantili-p-HBV00000K4AY2,8,5,3399
TRUE,Nokia 5 3 GB RAM (Nokia Turkiye Garantili),https://hepsiburada.com/nokia-5-3-gb-ram-nokia-turkiye-garantili-p-HBV00000E8K6T,9,4,1799
TRUE,Yenilenmis Samsung Galaxy S6 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s6-32-gb-12-ay-garantili-p-HBV000007HSZK,6,3,1499
TRUE,Samsung Galaxy A80 2019 128 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a80-2019-128-gb-samsung-turkiye-garantili-p-HBV00000LFYXA,73,3,4044
TRUE,General Mobile GM9 Pro 64 GB (General Mobile Garantili),https://hepsiburada.com/general-mobile-gm9-pro-64-gb-general-mobile-garantili-p-HBV00000DTA0A,557,5,2249
TRUE,LG Q60 64 GB (LG Turkiye Garantili),https://hepsiburada.com/lg-q60-64-gb-lg-turkiye-garantili-p-HBV00000MKABI,95,4,2549
TRUE,Xiaomi Mi 9T Pro 64 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-mi-9t-pro-64-gb-ithalatci-garantili-p-HBV00000NOILX,0,-1,4799.99
TRUE,iPhone XS Max 64 GB,https://hepsiburada.com/iphone-xs-max-64-gb-p-HBV00000E8OSS,110,5,10749
TRUE,Samsung Galaxy J6 Plus 32 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-j6-plus-32-gb-samsung-turkiye-garantili-p-HBV00000ECGO3,294,4,2400
TRUE,Yenilenmis Apple iPhone 7 Plus 32 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-7-plus-32-gb-12-ay-garantili-p-HBV000008CKZX,11,4,3869
TRUE,Yenilenmis Samsung Galaxy S3 16 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s3-16-gb-12-ay-garantili-p-HBV000007HBAP,6,4,719
TRUE,Xiaomi Mi 10 128 GB 5G (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-mi-10-128-gb-5g-xiaomi-turkiye-garantili-p-HBV00000TOMQV,10,4,8169
TRUE,Xiaomi Redmi 9c 64GB (Xiaomi Turkiye Garantili),https://hepsiburada.com/xiaomi-redmi-9c-64gb-xiaomi-turkiye-garantili-p-HBV00000YDZX8,0,-1,2459
TRUE,Samsung Galaxy Z Fold2 256 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-z-fold2-256-gb-samsung-turkiye-garantili-p-HBV00000XAK6G,1,1,19999.01
TRUE,Samsung Galaxy A20 32 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a20-32-gb-samsung-turkiye-garantili-p-HBV00000JFE8U,374,5,2700
TRUE,Samsung Galaxy Note 8 64 GB Dual Sim (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-note-8-64-gb-dual-sim-ithalatci-garantili-p-HBV000008SNP0,400,5,4489.99
TRUE,Yenilenmis Samsung Galaxy S5 Mini (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s5-mini-12-ay-garantili-p-HBV000008KBJK,2,5,999
TRUE,iPhone 8 128 GB,https://hepsiburada.com/iphone-8-128-gb-p-HBV00000NGYZL,18,5,6289
TRUE,Xiaomi Redmi Note 7 64 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-redmi-note-7-64-gb-ithalatci-garantili-p-HBV00000J2PH7,149,5,2999.9
TRUE,iPhone 11 Pro 512 GB,https://hepsiburada.com/iphone-11-pro-512-gb-p-HBV00000NSB6M,13,4,14188
TRUE,General Mobile GM5 Dual Sim (General Mobile Garantili),https://hepsiburada.com/general-mobile-gm5-dual-sim-general-mobile-garantili-p-HBV000002ET05,71,4,1599
TRUE,LG K40S 32 GB (LG Turkiye Garantili),https://hepsiburada.com/lg-k40s-32-gb-lg-turkiye-garantili-p-HBV00000RC6K1,46,5,2059
TRUE,Elephone PX 64 GB (Elephone Turkiye Garantili),https://hepsiburada.com/elephone-px-64-gb-elephone-turkiye-garantili-p-HBV00000UPE17,19,4,1930
TRUE,Yenilenmis Apple iPhone 6S Plus 64 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-plus-64-gb-6-ay-garantili-p-HBV00000A8KMK,1,5,2749
TRUE,General Mobile GM5 Dual Sim (General Mobile Garantili),https://hepsiburada.com/general-mobile-gm5-dual-sim-general-mobile-garantili-p-HBV000002ET05,71,4,1599
TRUE,Xiaomi Redmi Note 7 64 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-redmi-note-7-64-gb-ithalatci-garantili-p-HBV00000J2PH7,149,5,2999.9
TRUE,Alcatel 3X 2019 64 GB (Alcatel Turkiye Garantili),https://hepsiburada.com/alcatel-3x-2019-64-gb-alcatel-turkiye-garantili-p-HBV00000QHHOJ,34,5,1999
TRUE,Samsung Galaxy M30s 64 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-m30s-64-gb-samsung-turkiye-garantili-p-HBV00000NBF6W,1227,5,3799.99
TRUE,Yenilenmis Samsung I8200 Galaxy S III Mini ( ikinci El ),https://hepsiburada.com/yenilenmis-samsung-i8200-galaxy-s-iii-mini-ikinci-el-p-TELCEPYI8200-B,1,3,499
TRUE,Oppo Realme C3 64 GB (Realme Turkiye Garantili),https://hepsiburada.com/oppo-realme-c3-64-gb-realme-turkiye-garantili-p-HBV00000SKQRU,1,5,2358
TRUE,General Mobile GM9 Pro Dual Sim 64 GB (General Mobile Garantili),https://hepsiburada.com/general-mobile-gm9-pro-dual-sim-64-gb-general-mobile-garantili-p-HBV00000JOVD3,111,5,2449
TRUE,Huawei Mate 20 Lite 64 GB (Ithalatci Garantili),https://hepsiburada.com/huawei-mate-20-lite-64-gb-ithalatci-garantili-p-HBV00000ED0RY,73,5,2899
TRUE,Yenilenmis Apple iPhone 6 Plus 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6-plus-128-gb-12-ay-garantili-p-HBV000009KS1H,0,-1,2499
TRUE,Xiaomi Redmi Note 9 Pro 64 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-redmi-note-9-pro-64-gb-ithalatci-garantili-p-HBV00000VGTNN,0,-1,3755
TRUE,General Mobile GM9 Go Dual Sim 16 GB (General Mobile Garantili),https://hepsiburada.com/general-mobile-gm9-go-dual-sim-16-gb-general-mobile-garantili-p-HBV00000KJE26,100,5,1687
TRUE,Yenilenmis Samsung Galaxy S10e 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-galaxy-s10e-128-gb-12-ay-garantili-p-HBV00000O7884,0,-1,4099
TRUE,Yenilenmis Apple iPhone SE 16 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-se-16-gb-6-ay-garantili-p-HBV0000092H4F,1,1,1399
TRUE,Nokia 2220 Slide,https://hepsiburada.com/nokia-2220-slide-p-TELCEPNOK2220-P,29,3,499
TRUE,iPhone 8 256 GB,https://hepsiburada.com/iphone-8-256-gb-p-HBV000007PV9G,19,5,6540
TRUE,Oppo A73 (Oppo Turkiye Garantili),https://hepsiburada.com/oppo-a73-oppo-turkiye-garantili-p-HBV00000XK8Z4,0,-1,2899
TRUE,Xiaomi Mi 9 SE 64 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-mi-9-se-64-gb-ithalatci-garantili-p-HBV00000KJHY4,72,4,3499.99
TRUE,Yenilenmis Apple iPhone 8 Plus 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-8-plus-64-gb-12-ay-garantili-p-HBV00000CQ6MC,10,3,4899
TRUE,Yenilenmis Apple iPhone 7 Plus 128 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-7-plus-128-gb-6-ay-garantili-p-HBV00000A8I9N,1,5,4249
TRUE,Yenilenmis Apple iPhone 6S 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-128-gb-12-ay-garantili-p-HBV00000A3QXT,2,3,2249
TRUE,Yenilenmis Samsung Galaxy S4 i9500 ( Ikinci El ),https://hepsiburada.com/yenilenmis-samsung-galaxy-s4-i9500-ikinci-el-p-TELCEPYI9500-S,2,5,849
TRUE,Yenilenmis Samsung E5 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-samsung-e5-12-ay-garantili-p-HBV000007HI68,3,4,1099
TRUE,Yenilenmis Apple iPhone 6 Plus 64 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6-plus-64-gb-12-ay-garantili-p-HBV000008CKZT,6,4,2299
TRUE,Yenilenmis Huawei P9 Lite 2017 (12 Ay Garantili),https://hepsiburada.com/yenilenmis-huawei-p9-lite-2017-12-ay-garantili-p-HBV00000O6MLS,4,4,1799
TRUE,Xiaomi Mi 9 Lite 128 GB (Ithalatci Garantili),https://hepsiburada.com/xiaomi-mi-9-lite-128-gb-ithalatci-garantili-p-HBV00000NOORM,20,4,3999.99
TRUE,Huawei P30 128 GB (Huawei Turkiye Garantili),https://hepsiburada.com/huawei-p30-128-gb-huawei-turkiye-garantili-p-HBV00000IMW10,210,5,6459
TRUE,HONOR 7S 16 GB (Honor Turkiye Garantili),https://hepsiburada.com/honor-7s-16-gb-honor-turkiye-garantili-p-HBV00000K4AVT,16,4,1758
TRUE,Yenilenmis Apple iPhone 6S Plus 128 GB (12 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6s-plus-128-gb-12-ay-garantili-p-HBV00000A3IG0,1,5,2999
TRUE,Samsung Galaxy J4 Core 16 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-j4-core-16-gb-samsung-turkiye-garantili-p-HBV00000HX5B5,18,4,2199
TRUE,TCL Plex 128 GB (TCL Turkiye Garantili),https://hepsiburada.com/tcl-plex-128-gb-tcl-turkiye-garantili-p-HBV00000OYCA1,100,5,3149
TRUE,iPhone 8 Plus 64 GB,https://hepsiburada.com/iphone-8-plus-64-gb-p-HBV000007PV9K,664,5,6520
TRUE,Samsung Galaxy A50 2019 64 GB (Samsung Turkiye Garantili),https://hepsiburada.com/samsung-galaxy-a50-2019-64-gb-samsung-turkiye-garantili-p-HBV00000IF4OW,1368,5,3449
TRUE,Nokia 6 (Nokia Turkiye Garantili),https://hepsiburada.com/nokia-6-nokia-turkiye-garantili-p-HBV000006GDRC,212,4,1799
TRUE,iPhone 6S 16 GB,https://hepsiburada.com/iphone-6s-16-gb-p-TELCEPIPH6S16GO-N,1156,5,2999
TRUE,Samsung Galaxy A30 2019 Dual Sim 64 GB (Ithalatci Garantili),https://hepsiburada.com/samsung-galaxy-a30-2019-dual-sim-64-gb-ithalatci-garantili-p-HBV00000K4FIA,32,5,2549.99
TRUE,Honor 9X 128 GB (Honor Turkiye Garantili),https://hepsiburada.com/honor-9x-128-gb-honor-turkiye-garantili-p-HBV00000OY7PC,7,4,2675
TRUE,Yenilenmis Apple iPhone 6 Plus 64 GB (6 Ay Garantili),https://hepsiburada.com/yenilenmis-apple-iphone-6-plus-64-gb-6-ay-garantili-p-HBV00000AAHZS,1,5,2299
